artist,album_title,year,label,thumb,release_url,track_count,tracklist
Wieszak Zdr,Smoka Wejście,2019,Żultrap Skryters,https://i.discogs.com/8UAUNKVJ1E599tFxyP-ikQp8UWkJKvB4QDH20xpJKvI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NjA0/MDI3LTE1NzgwMDgw/NDItOTEwMS5qcGVn.jpeg,https://api.discogs.com/releases/14604027,6,1: Yacht 2: Bak2skul 3: $ 4: Garek 5: Lajfstajl 6: Żul
Bartii,Ambaras,2020,Żultrap Skryters,https://i.discogs.com/Cja1Jqzms6q1F22EqZ5n9NeyFAedWCNI0PbhZ4Wcrvc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NzEz/ODAzLTE1ODAxNTU0/OTMtMTUxMy5qcGVn.jpeg,https://api.discogs.com/releases/14713803,6,1: Yacht 2: Bak2skul 3: $ 4: Garek 5: Lajfstajl 6: Żul
Masia,Pościelówa,2014,Furkot Chichot Nagrania,https://i.discogs.com/gWQyNgHuwyakrIER9UTrfhUuDCI8EzWxtuVKW7amBTQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU3MTAw/MTctMTQwMDU1ODM3/Mi0zMTQ1LmpwZWc.jpeg,https://api.discogs.com/releases/5710017,4,1: Yachts : : :
Various,Promo Only (Polish Edition) 8/2006,2006,Geffen Records,https://i.discogs.com/NPACjey8hmGzk2LItDETLRJFKlHJ2i7z-N501SQCEUM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExNTYx/NzAxLTE1MTg1MzMx/MjYtNzAzMy5qcGVn.jpeg,https://api.discogs.com/releases/11561701,12,1: Yeah boii 2: Smile 3: Chain hang low 4: Big big kid 5: Let's be real 6: King kong 7: Hood 8: Go gurl 9: Go too far 10: I'm a rhino 11: Bring it back 12: Firr az that thang
Roman Bo$$ki,Roman Boski Therapia Szokowa (Limited Edition),2013,"Proporcja.com, Audio Games",https://i.discogs.com/C8ilytXIK3cYXqtWbK_ZYyU0dLnwcma3tKllesEVd1E/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUwODQ1/MTMtMTQ1NDYyMDE1/MC0zNjEzLmpwZWc.jpeg,https://api.discogs.com/releases/5084513,18,1: Yesterday's vision 2: Don't blow my high 3: Lonely travel 4: Antyrama (soundtrack) 5: Félicité 6: Up to you 7: 66 atmospheres 8: Czarny śnieg prosto z afryki 9: Słońce nad fordonem 10: Night shifts 11: Start 12: Nintendo 13: Efekt motyla 14: Stone liberty 15: Cloudcutz 16: Tribe's playground 17: Skyism 18: Late night fitness over danube
Reto ,K R U K,2016,"Asfalt Records, Asfalt Records, Asfalt Records",https://i.discogs.com/fBJxAZ17PTVMKAdt5SshWNWJTkgDk1DsSROH5uy2uwM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg1OTI3/MDAtMTU4MjEzNTU5/NS02NzEwLmpwZWc.jpeg,https://api.discogs.com/releases/8592700,13,"1: Yo mamo! 2: Bon voyage 3: Znowu zamuliłem 4: Zero słów 5: Kolejny dzień 6: A&k 7: Slam/steelo 8: Więcej ruchów, mniej.../mtkgngg skit 9: Kwestia nastawienia 10: Lek 11: Ostatni kurs 12: To koniec 13: Outro"
Rubin Robi Raban,Music 4 The People,2014,Dee Jay Mix Club,https://i.discogs.com/dUHkA1Oq0do_Bn8KHHIrqBg-4mDuJTX54oR6H8JJ4So/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExMjc4/MjM4LTE1MTMyODc0/MTItNTYyNC5qcGVn.jpeg,https://api.discogs.com/releases/11278238,15,1: Yolo (you only live once) (club mix) 2: Goin down (original mix) 3: Telefunken (extended mix) 4: Sexy mama (extended) 5: I'm an albatraoz (radio edit) 6: Celebrate (album version) 7: Girls in luv (bodybangers remix extended) 8: So glamorous (seamus haji remix) 9: Ready for the weekend (don diablo remix) 10: Speed of sound (lotus & 2sights extended mix) 11: Sun goes down (radio mix) 12: Time again (jan blomqvist club mix) 13: I'm not the only one (grant nelson remix) 14: Ain't nobody (original club mix) 15: L.a.love (la la) (remix feat. yg explicit)
Hajk,Maxi Singiel,2005,"Dee Jay Mix Club, Vegart",https://i.discogs.com/l0YVfZ6-40bXO70pWOQWQ2eYj4Ox9CkDEkU8ZvmEFTs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTczMzI5/NTAtMTY1MTI2OTE5/OC05NTcxLmpwZWc.jpeg,https://api.discogs.com/releases/7332950,11,1: You (rob mayth remix) 2: On & on 3: Tainted schall 4: The sound of san francisco (clubhouse extended mix) 5: Gimme! gimme! gimme! (a man after midnight) (after mix) 6: Lies to yourself 7: Oops upside your head (hardino mix) 8: Meu coracao 9: Music power 10: For you 11: Do you really want to hurt me
Various,January 2005 Part 4,2005,"Magic Records, Impreska, Universal Music Polska, Magic Records Sp. z o.o., TAKT, TAKT",https://i.discogs.com/2YrMNLN9zoP7x2dKAo0rnlx9wDmdSWNuVMGElop0QHs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNTk3/NzA0LTE1MDA2NjE3/NjAtNTM1NS5qcGVn.jpeg,https://api.discogs.com/releases/10597704,20,"1: You are all of that (radio edit) 2: Do you really want to hurt me (radio edit) 3: Touch me (radio edit) 4: Be the one 5: The weekend (radio version) 6: The sound of san francisco (progresiv short mix) 7: Here with me (radio version) 8: Shake that! (radio edit) 9: Murder (boom, boom) (main mix) 10: I like it (radio edit) 11: Remember (short cut) 12: Find a way (radio edit) 13: It's a miracle /bring that beat back/ (album radio version) 14: From paris to berlin (radio version) 15: Out of touch (vox filter intro version) 16: Do you know /i go crazy/ (radio edit) 17: Shine (single mix) 18: Flashdance (radio edit) 19: Tazi vecer (videoline) 20: Every time you leave (pipi's babka short rmx)"
Various,March 2005 Part 5,2005,"Magic Records, Magic News, Magic Records Sp. z o.o., TAKT, TAKT",https://i.discogs.com/mBwrX9nbTWf07qNq2OhRoxGGXf4KjIRPcDVFrYIyUaM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY5MzQ2/NDctMTQ2NDk3NDEz/Mi02Mzg0LmpwZWc.jpeg,https://api.discogs.com/releases/6934647,11,1: You are all of that (radio edit) 2: The weekend (radio version) 3: Find a way (radio edit) 4: I like it (radio edit) 5: It's a miracle (bring that beat back) (album radio version) 6: Flashdance (radio edit) 7: Here with me (radio version) 8: The sound of san francisco (progresiv short mix) 9: Out of touch (vox filter intro version) 10: Remember (short cut) 11: Tazi vecer (videoline)
Green Team,Przetrwamy,2005,"Magic Records, Top Kids, Universal Music Polska, Magic Records Sp. z o.o., TAKT, TAKT",https://i.discogs.com/BrE_Zl_TW74rVtYUGLgyDfHEQkzWq569HmGgzDvh4UI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4ODc2/NTAtMTM3ODUzNTEz/OS04MjA0LmpwZWc.jpeg,https://api.discogs.com/releases/4887650,20,1: You are all of that 2: Do you really want to hurt me 3: Find a way 4: Out of touch 5: Cuando volveras edit 2004 6: Blue tatoo 7: The sound of san francisco 8: Shake that! 9: Chris cox megamix 10: The weekend 11: Call on me 12: Femme like you 13: Here with me 14: From paris to berlin 15: Remember 16: Take me away 17: Nasze randez-vous-remix 18: My happy ending 19: Antes muerta que sencilla 20: Enigma (give a bit of mmh to me)
Raca & Peerzet,Vis A Vis,2008,"Popcorn, My Music, Dance Mania, My Music, Phonetic Recordings Ltd., TwoPoint Nine Records, TAKT, TAKT",https://i.discogs.com/_MJJCIhaTDzqFVcn597CSPGtBCuVfywdzXTD_OqVt8Q/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1MzQ2/NzA4LTE1OTc3NjY2/MDEtMzc5NS5qcGVn.jpeg,https://api.discogs.com/releases/15346708,5,1: You can dance 2: What planet u on 3: Pokaż mi 4: Ride it 5: Just like me
DJ Hopbeat,"Spod Palców, Przez Igłę, Po Kablu, Na Głośnik",2011,"Def Jam Recordings, SRP Records, Island Def Jam Music Group, Island Def Jam Music Group, UMG Recordings, Inc.",https://i.discogs.com/tamQeksYmSdOkYGZ1RlJUYT5HUGENdAsAQ6gvY2H848/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1NjMw/MDU0LTE2NzQyNDk4/NDEtMjUyMS5qcGVn.jpeg,https://api.discogs.com/releases/25630054,11,1: You da one 2: Where have you been 3: We found love 4: Talk that talk 5: Cockiness (love it) 6: Birthday cake 7: We all want love 8: Drunk on love 9: Roc me out 10: Watch n' learn 11: Farewell
Various,Summer Dance Attack '99 Vol 2,1999,"Dee Jay Mix Club, Megaus",https://i.discogs.com/E4Q2jEMOxW-5c_AnJe6S8iHBbODsd-kf164FeVz-0uM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY5ODk0/MTktMTQzMTEyMjM5/NS05MTg2LmpwZWc.jpeg,https://api.discogs.com/releases/6989419,17,1: You don't know me 2: Hazel 3: Guns & roses 4: Prepare yourself 5: In 2 eternity 6: Up to the wildstyle 7: Knight rider 8: Push upstairs 9: Year of the apocalypse 10: Changes 11: When a woman's fed up 12: Happy birthday 13: Up on the floor 14: It's a dream 15: Boy you knock me out 16: As 17: I still believe
Lerek,Bo Bez Ciebie,2004,Dee Jay Mix Club,https://i.discogs.com/U2R4E_R-gFe_t7Cjx9HQq7yaU_Yxzd7JM4y6sXVE-Y4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc3NjUz/NDMtMTQ0ODMxMDQ5/Ny0yNzcwLmpwZWc.jpeg,https://api.discogs.com/releases/7765343,13,1: You keep 2: Dirty summer 3: California dreamin' (rmx) 4: A bailar mi gente 5: (never) too late 6: Los tangueros 7: Life...i feel you (rmx) 8: Black ii the wall 9: Amaro shavo 10: Change 11: Badaboom 12: Not today 13: Take good care of my baby
Szpak,Kontrast,2011,Nielegal (Dusty Digital Self-released),https://i.discogs.com/pvn2Y7d2Z33xo_5EK7jRlMzqtGRlVGuu_PvtibMbMc4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4NTU4/MjAtMTMwNDE2NTg4/My5qcGVn.jpeg,https://api.discogs.com/releases/2855820,15,1: You know i got soul / dd refix 2: Bust a move / dd refix 3: Got it twisted / dd refix 4: What's happenin' / dd refix 5: Hustlin' / dd refix 6: Got your money / dd refix 7: Hip-hop / dd refix 8: I made you shook / dd refix 9: Stay fly / dd refix 10: Just get up & dance / dd refix 11: Release yo delf / dd refix 12: Whoomp / dd refix 13: Root down / dd refix : + 14: Bonus track
Natalia Kukulska,Natalia Kukulska,2003,Pomaton EMI,https://i.discogs.com/IK3BzmsNiqbuyhrNM4FGq-juyXdILhPNXprC1QhxpcI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyMDAz/NTc0LTE1MjYzODEy/MjktMzEzMC5qcGVn.jpeg,https://api.discogs.com/releases/12003574,20,1: You may be in love (everyday) 2: Kochamy siebie... 3: Obora 4: Dodaj sobie otuchy 5: Espaniol 6: Gesty 7: Da-da 8: Devil 9: Don`t you wanna teaste me 10: Kochaj tak... 11: Get over 12: Bari sax 13: Sex 14: Buja 15: Łap mnie bejbe 16: I'll be waiting 17: Boli cisza 18: Kontrabas 19: Everyday (club mix) 20: Obora (repraise)
Various,Lato 2000 2,2000,"Koch International Poland, Koch International Poland, Megaus",https://i.discogs.com/xl3CDXx3Hfye00FAZdIa4nvwapx5BmtxFvFz9HPtSfE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMzMDQx/MDItMTMyNDg4OTAz/OC5qcGVn.jpeg,https://api.discogs.com/releases/3304102,17,1: You spin me round (like a record) 2: Widzę 3: Trouble 4: Kradniesz mi moją duszę (live) 5: Trauma 6: Wings of vengeance 7: Alchemik 8: The lost 9: Boże narodzenie 10: Top pop parodia 11: Tutaj polo mix 12: Gdy mi ciebie zabraknie 13: One in a million 14: Wśród nocnej ciszy 15: Washington at night 16: The city 17: Ogród wspomnień
Kirk,III,2014,"Star Trak Entertainment, Interscope Records, Universal Music Polska Sp. z o.o.",https://i.discogs.com/TXDj6gk1C-c-U_Kef0ovkf5XtthiD6crC_UbKg-LGKI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg0MDE5/MjItMTQ2MDkwNDc4/NS02NDk2LmpwZWc.jpeg,https://api.discogs.com/releases/8401922,14,1: You're my fantasy 2: Get her back 3: Still madly crazy 4: Lock the door 5: Whatever i want 6: Living in new york city 7: Love can grow back 8: Black tar cloud 9: Too little too late 10: Tippy toes 11: Something bad 12: The opposite of me 13: Time of your life 14: Forever love
WWO,Moda,2002,"Dee Jay Mix Club, www.megaus.pl, Megaus",https://i.discogs.com/cy27x9tXBfZDgDB3UBpWMPg3gcJMv4MDf_9lQVsb6ZQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg5MzU2/MjktMTQ3MTc5OTQ1/My01NTIxLmpwZWc.jpeg,https://api.discogs.com/releases/8935629,15,"1: You're not alone 2: In your eyes 3: Crazy rap 4: Whenever, wherever (rmx) 5: No more tears (rmx) 6: Verdi 7: Over the mountains 8: Soul groove 9: (i wish i knew how it would feel to be) free/one (rmx) 10: Pacific coast party 11: Insatiable 12: Poor leno 13: The whistle song 2002 14: Black black heart 15: Broke"
"Tede, Sir Michu",Vanillahaj$ (Edycja Premium),2014,Dee Jay Mix Club,https://i.discogs.com/k2qLhimVKoiml4G6j3XqksWKrIPjKx750H2761aUDCo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY1NjE5/NzMtMTQyMjA0ODE2/My0xNTEyLmpwZWc.jpeg,https://api.discogs.com/releases/6561973,20,"1: Your high 2: Mogę wszystko, nic nie muszę 3: Po prostu wróć 4: Nieśmiertleni 5: Gps 6: Taki twój los 7: Najwyższy czas 8: Chcę kochać 9: Mamo ja nie chcę za mąż (yaro remix) 10: 07 zgłoś się 11: Wszystko ma swój czas 12: We mgle 13: Szczęście 14: Oczy na zapałki 15: Pijemy żyjemy 16: Ms batory 17: Spróbuj choć raz zaufać miłości 18: Batumi 2014 19: Podwórkowa kalkomania (main room remix) 20: Meluzyna (club mix 2014)"
VNM,Niuskul Mixtape,2009,"Nielegal, Rockers Production",https://i.discogs.com/ELgXRfLDYGPq8Ug3Wh7FjT8BuZ-hr4mbm_54fYGSh1E/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwNzk5/NzAtMTI2Mjg1Mzgz/My5qcGVn.jpeg,https://api.discogs.com/releases/2079970,10,1: Your love is my love 2: Curtain 3: Let it go 4: Dym 5: Cut off branches 6: Time 7: Language 8: Heartbeat 9: Powrót 10: Nie jestem romantyczny
Wu-Hae,Życie Na Raty,2006,"Dee Jay Mix Club, www.vegart.pl, Vegart",https://i.discogs.com/CJMvdWWQ_uYw-q0DXULizsDcIP1y0Dl3AfwEsw5-OZI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwNzkx/NjAtMTY1MTM0Mzg3/NS04MDkxLmpwZWc.jpeg,https://api.discogs.com/releases/4079160,12,1: Your touch (extended mix) 2: Tainted love (extended) 3: Mon amour (dance edit) 4: Stoned in love (the young punx vocal mix) 5: From paris to berlin (hoxton whores remix) 6: Alive (jerry ropero remix) 7: Head over heels (alex gaudino remix) 8: Ain't no other man (radio version) 9: Shot you down (extended) 10: Lilian (chab vocal mix) 11: Still down (triple d remix) 12: Girl (radio edit)
Nwh,Niech Wygra Hip Hop,2018,QueQuality,https://i.discogs.com/rP0nYAkN1TReRh1gH5YqrLTKS17YW8Rxff4jb3CgEpw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMjEy/NzQ4LTE1NTAwNTA4/NjYtMjE5OS5qcGVn.jpeg,https://api.discogs.com/releases/13212748,12,1: Yrden 2: Bohemian grove 3: Tak jak ty 4: Fml 5: Karuzela 6: Nagano 98 7: Dziewczyna szamana 8: Wolni 9: Nasira 10: Ballada dsidenta 11: Amnesia haze 12: Outside
Ô Paradis,ÔcasÔ,2018,QueQuality,https://i.discogs.com/_hhaxvufj8qgwyCujOlU1yVAdV3VSWI7mhOU7vgXwHQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyOTI0/NTk4LTE1NDQ2MzY4/ODMtMjgzMy5qcGVn.jpeg,https://api.discogs.com/releases/12924598,12,1: Yrden 2: Bohemian grove 3: Tak jak ty 4: Fml 5: Karuzela 6: Nagano 98 7: Dziewczyna szamana 8: Wolni 9: Nasira 10: Ballada dsidenta 11: Amnesia haze 12: Outside
Taco Hemingway,Flagey,2017,MaxFloStudio,https://i.discogs.com/RV7cWerh7w5gbDqUzhZOXf6K3UKwuRvIu8rj515BeTg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExMjI0/Njc4LTE2MjM2NzQ2/ODQtNjk4NS5qcGVn.jpeg,https://api.discogs.com/releases/11224678,13,1: Z buta w drzwi 2: Nowy rozdział 3: Stawiam dziś 4: Me nastawienie 5: Kalendarze 6: B.o. 7: Nigdy stop 8: Mętlik 9: Zerwani ze smyczy 10: Krzyżówka 11: Niflheim 12: Czarne lustra 13: 404
Haju & Złote Twarze,Jawosen,2019,Flow Productions,https://i.discogs.com/BEyrQMDacRFz0Bni8_kvjLNTkvdijzrU_0VEJ9KrSMk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyMzgy/MzUwLTE2NDY0MDAz/MDAtNjM0Ny5qcGVn.jpeg,https://api.discogs.com/releases/22382350,17,1: Z buta wjeżdzam / g eazy blend 2: F.p. / jay rock remix 3: Podatek od sławy 4: Szczecin / nipsey hussle blend 5: Wróć do domu / maks korż remix 6: Jestem stąd / ragnebone man blend 7: Dzień i noc / asap rocky skepta remix 8: Przekaz / drake blend 9: Gdzie mój hajs 10: Przedstawienie / ryan lesile blend 11: Świat się zawalił / ed sheeran remix 12: Blask 13: Czuję się dobrze / kid ink blend 14: Bugatti / ace hood remix 15: Co za dzban / kanye west lil pump remix 16: Amesia/ amnezja 17: Bonus track kocioł / bonus rpk arczi remix
Various,CD Club Promo Only August 2014 Part 2,2014,Nielegal,https://i.discogs.com/nHTC5pfmCFEYyWi0nm-GAfdtEJ9-wwCQ6KJ6Pj5TwAc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY4ODYz/NjEtMTQyODc2OTM1/NS0zNDM0LnBuZw.jpeg,https://api.discogs.com/releases/6886361,23,1: Z dumą na twarzy 2: Zazdrośnicy 3: Co życie przyniesie 4: Na krawędzi 5: Cameleon 6: Ciężki tydzień 7: Świat zwariował 8: Nocna mara 9: Matki morderczynie 10: Kurewskie zagrywki 11: Na jawie 12: Idź przed siebie 13: Słodka panna 14: Życie na oriencie 15: Damski bokser 16: Aferowicze 17: Doceń to co masz 18: Chwila ciszy 19: Czasem nigdy zawsze 20: Puste słowa 21: Z biegiem czasu : Bonus track 22: Profilówki
DJ Krime,Stamina Beatz,2001,"Studio DR, Ccm Magazyn",https://i.discogs.com/1u7sT0aPakMbjRyxmwuwu1ZdjU_ypJvZghgNDnRx8S0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3Njc1/NjkzLTE2ODkzNjM5/MjctMTA2OC5qcGVn.jpeg,https://api.discogs.com/releases/27675693,15,1: Z gruntu męski blues (bóg dat nam sex) 2: Kochaj i rób co chcesz 3: Thank you 4: Free 5: Serious 6: 0 sacred king 7: On and on 8: One time 9: Seabreeze (revisited) 10: We sing alleluia 11: Praise him 12: Reel set (instrumental) 13: Ashira l'eloheinu : Bonus Video : Mine
Drinu,Projekt Gej x Rap,2019,"MaxFloStudio, www.tloczenie-plyt.pl",https://i.discogs.com/DOeux-mVyiKIJUd1OGtKIblVaGHb0A0bTfpknC3Qllc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MDMy/ODI0LTE2OTc1NDY3/MjAtMjU3MS5qcGVn.jpeg,https://api.discogs.com/releases/14032824,12,1: Z innej bajki 2: Średniowiecze 3: Sojusz 4: Diler liter 5: All inclusive 6: Nie zawsze 7: Letnie dzieci 8: Lepiej późno niż nigdy 9: Nie mów do mnie 10: Błędne koło 11: Burza mózgu 12: Renesans
Dubska,BDG Roots Rockers,2019,MaxFloStudio,https://i.discogs.com/UxGv0m8uCmVYwE4NK5piu_TmwM4kAMnwW-Kdt3IG_SM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzODA3/ODU0LTE1NjY0ODQy/NjktODg4My5qcGVn.jpeg,https://api.discogs.com/releases/13807854,14,1: Z innej bajki 2: Średniowiecze 3: Sojusz 4: Diler liter 5: All inclusive 6: Nie zawsze 7: Letnie dzieci 8: Lepiej późno niż nigdy 9: Nie mów do mnie 10: Błędne koło 11: Burza mózgu 12: Renesans : Bonus track 13: Czarna dziura
Various,Bravo Hits 80's,2020,"OF Label, RHW Records, OF Label, OF Label, RHW Records, RHW Records",https://i.discogs.com/7zoowtXypIkDZ6a5g4flO_erGTv_BXR-vxA5ivNoqqQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1NDk0/MTc3LTE1OTI0NzM2/ODUtMTI3NC5qcGVn.jpeg,https://api.discogs.com/releases/15494177,21,1: Z kolegami 2: Koledzy 3: Rap gra skit 4: Wszyscy chcą się bawić 5: Backstage 6: Warszawski walczyk 7: A nie mówiłem 8: Koncentracja skit 9: Magic pen 10: Hej 11: Bez muzyki 12: Niewielki gatsby 13: Noc i dzień 14: Jwp kartel 15: Jebać 16: Interes życia 17: Goodfellas 18: Zez 19: Krasnoludki 20: Właśnie taki 21: Outro
KPSN,Pora Się Wieszać?,2019,Wyższe Dobro,https://i.discogs.com/I5qeBj_wgcTIMSMXr9T75MmY8GRAa9MTbehQhiY6zU8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIxMTQ3/NDA5LTE2MzgwNTIx/MDQtODYzNS5qcGVn.jpeg,https://api.discogs.com/releases/21147409,14,1: Z osiedla 2: Statystyka 3: Mało kto 4: Więzi 5: Handluj z tym 6: Nie mam dość 7: Palermo 8: Chmury 9: Sztuczna 10: Żadnej 11: Daleko stąd 12: Restock 13: Dobry rok 14: Ramen
"Hades , Emade",Czasoprzestrzeń,2013,Unhuman Familia,https://i.discogs.com/7ylJ8cHLNezxfp6D_4rbiB7DBH4WgcxjWB4xGKcQbhQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTgyMzA5/ODgtMTQ1NzU4NzY5/NC0yMTc1LmpwZWc.jpeg,https://api.discogs.com/releases/8230988,21,"1: Z pamiętnika domu bez luster 2: Drogi pamiętniku… 3: Poznałem, widziałem, przeżyłem 4: Ogień 5: Rap bez granic 6: Kolejny wpis do pamiętnika 7: Gorzka prawda 8: Wspomnienia 9: Weekendowa historia 10: Drowie piękych pań! 11: “przyjaciele” 12: Na pożegnanie 13: Drogi pamiętniku, zbiłem je… 14: Dom bez luster 15: Kochana, kochany 16: To już czas 17: Meduza 18: Proszę pana 19: Sala samobójców 20: Ostatni wpis do pamiętnika 21: Z pamiętnika domu bez luster 2"
Strefa,Te Miejsce,2002,UMC Records,https://i.discogs.com/_CNBalhUQAqTFItYhnHWPXpCgWEBAyDjF6olbj4AkNA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjc0/MjUtMTMxODgwMTYx/MS5qcGVn.jpeg,https://api.discogs.com/releases/3167425,12,1: Z serca 2: Tak już jest 3: Różnie 4: Panta rhei remix 5: Jestem tu 6: Tego chcę 7: Mezokracja 8: Aniele 9: Żeby nie było 10: Rejs czwarty 11: Pasja 12: Na ostatnią chwilę
Jarecki + BRK,Punkt Widzenia,2013,Proper Records,https://i.discogs.com/3YEr0nOzpjFz1NeVLYUsxNTq_9iu2bFQloggJNfkdEg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYzOTE4/OTUtMTQxODA4MzQ1/My0zNTEwLmpwZWc.jpeg,https://api.discogs.com/releases/6391895,16,"1: Z.p.d.p. 2: Chodź ze mną 3: Co widzę 4: Nietrudno 5: Po oczach 6: Co widzę 7: Kolejna wyprawa 8: Razem 9: Co widzę 10: Tak było 11: Klimat 12: Co widzę 13: Jeden lubi to, jeden lubi tamto 14: Nie pozwól 15: Wyobraź sobie 16: Replay"
Verba,Best Of The Best,2015,Nielegal,https://i.discogs.com/AD2VdhewGYrlCPhL378t0D4BaMyc3ZCHx_1YBWrzVJc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk1NzQz/MjMtMTQ4MzAwMjk3/NS0zMzY0LmpwZWc.jpeg,https://api.discogs.com/releases/9574323,5,1: Z.s.n.b.d. 2: Altf4 3: Ac9312 4: S2m 5: Dzieci z dobrych domów
